,Date,Retweets,Replies,Likes,Volume,positive_score,negative_score,neutral_score,positive_percentage,negative_percentage,neutral_percentage,positive_count,negative_count,neutral_count,General_score,Open,Close
2017-03-06,2017-03-06,0.125,0.0,0.1875,32,0.0648021028609946,0.06958844640757886,0.8656094595789909,0.0,0.0,1.0,0,0,32,0.0,321.260009765625,323.7699890136719
2017-03-07,2017-03-07,0.5,0.25,1.4375,16,0.09243720851372926,0.03489347957656714,0.8726693075150251,0.0625,0.0,0.9375,1,0,15,0.0625,323.9100036621094,323.239990234375
2017-03-08,2017-03-08,0.0,0.0,0.2,5,0.07289104685187336,0.0184331707656383,0.9086757659912109,0.0,0.0,1.0,0,0,5,0.0,323.1700134277344,322.6000061035156
2017-03-09,2017-03-09,3.466666666666667,0.26666666666666666,4.866666666666666,15,0.09617426010469593,0.040500720404088454,0.8633250196774801,0.0,0.0,1.0,0,0,15,0.0,322.8699951171875,323.1400146484375
2017-03-10,2017-03-10,1.375,0.0625,4.375,16,0.09505784936482084,0.15542780986288562,0.749514336232096,0.0625,0.125,0.8125,1,2,13,-0.0625,325.57000732421875,323.4800109863281
2017-03-13,2017-03-13,0.15384615384615385,0.23076923076923078,0.23076923076923078,13,0.16461637429893017,0.029153572538724266,0.8062300647680576,0.15384615384615385,0.0,0.8461538461538461,2,0,11,0.15384615384615385,323.19000244140625,324.3399963378906
2017-03-14,2017-03-14,1.4285714285714286,0.0,2.2857142857142856,7,0.18725910490112646,0.022140779931630366,0.7906001125063215,0.0,0.0,1.0,0,0,7,0.0,323.69000244140625,324.6400146484375
2017-03-15,2017-03-15,0.5,0.5,1.25,4,0.38861999101936817,0.03258963185362515,0.5787903815507889,0.5,0.0,0.5,2,0,2,0.5,324.8399963378906,325.3800048828125
2017-03-16,2017-03-16,0.2,0.0,0.2,5,0.05895099304616448,0.02980759572237726,0.9112414479255676,0.0,0.0,1.0,0,0,5,0.0,324.69000244140625,323.7200012207031
2017-03-17,2017-03-17,7.875,1.0,13.75,8,0.2175650270655751,0.035930532845668446,0.7465044446289539,0.25,0.0,0.75,2,0,6,0.25,324.95001220703125,325.8099975585937
2017-03-20,2017-03-20,0.0,0.0,0.0,9,0.20841789038644895,0.09244394343760273,0.6991381599671311,0.1111111111111111,0.1111111111111111,0.7777777777777778,1,1,7,0.0,326.0599975585937,324.989990234375
2017-03-21,2017-03-21,19.0,0.5,32.833333333333336,6,0.13422767538577315,0.025315805493543512,0.840456505616506,0.16666666666666666,0.0,0.8333333333333334,1,0,5,0.16666666666666666,325.2300109863281,320.6600036621094
2017-03-22,2017-03-22,0.5,0.0,1.5,8,0.4815451439935714,0.11179657035972916,0.406658299267292,0.625,0.0,0.375,5,0,3,0.625,321.44000244140625,321.20001220703125
2017-03-23,2017-03-23,2.5,1.75,5.5,4,0.05478099803440265,0.4371560255531221,0.508062930777669,0.0,0.5,0.5,0,2,2,-0.5,320.5,323.6199951171875
2017-03-24,2017-03-24,0.0,0.0,0.0,3,0.045649042353033964,0.03004101725916063,0.9243099490801493,0.0,0.0,1.0,0,0,3,0.0,324.94000244140625,325.3500061035156
2017-03-27,2017-03-27,0.43137254901960786,0.09803921568627451,0.6862745098039216,51,0.21522865307462566,0.12226887817914579,0.6625024736219761,0.19607843137254902,0.11764705882352941,0.6862745098039216,10,6,35,0.0784313725490196,323.739990234375,323.1400146484375
2017-03-28,2017-03-28,0.8571428571428571,0.14285714285714285,1.0,7,0.08770776673087045,0.08389878698757715,0.8283934593200684,0.0,0.0,1.0,0,0,7,0.0,322.04998779296875,324.0799865722656
2017-03-29,2017-03-29,0.25,0.0,0.5,4,0.1565496530383825,0.21632716013118622,0.6271231994032859,0.25,0.25,0.5,1,1,2,0.0,323.8999938964844,325.94000244140625
2017-03-30,2017-03-30,0.09090909090909091,0.09090909090909091,0.18181818181818182,22,0.15361074866219,0.06873002114959736,0.7776592426340688,0.13636363636363635,0.045454545454545456,0.8181818181818182,3,1,18,0.09090909090909091,325.1300048828125,328.1199951171875
2017-03-31,2017-03-31,0.0,0.08333333333333333,0.16666666666666666,12,0.10960429736102618,0.0608763245400041,0.8295193786422411,0.0,0.08333333333333333,0.9166666666666666,0,1,11,-0.08333333333333333,326.7300109863281,327.32000732421875
2017-04-03,2017-04-03,2.782608695652174,0.13043478260869565,1.434782608695652,23,0.06653176713734864,0.2992977977365903,0.6341704376365828,0.0,0.34782608695652173,0.6521739130434783,0,8,15,-0.34782608695652173,327.5,328.2699890136719
2017-04-04,2017-04-04,0.25,0.1875,0.625,16,0.1546330099226907,0.2027931764605455,0.6425738013349473,0.125,0.25,0.625,2,4,10,-0.125,328.3999938964844,331.5199890136719
2017-04-05,2017-04-05,0.14285714285714285,0.21428571428571427,0.21428571428571427,14,0.24402927713734762,0.14748040613319188,0.6084903203217047,0.21428571428571427,0.14285714285714285,0.6428571428571429,3,2,9,0.07142857142857142,332.2099914550781,331.989990234375
2017-04-06,2017-04-06,0.0,0.2222222222222222,0.5555555555555556,9,0.18752247157196203,0.1925623191313611,0.6199152171611786,0.2222222222222222,0.2222222222222222,0.5555555555555556,2,2,5,0.0,331.75,336.79998779296875
2017-04-07,2017-04-07,0.23076923076923078,0.0,0.5384615384615384,13,0.1488327497186569,0.10268912851237331,0.7484781071543694,0.15384615384615385,0.07692307692307693,0.7692307692307693,2,1,10,0.07692307692307693,337.6700134277344,330.6499938964844
2017-04-10,2017-04-10,0.20689655172413793,0.13793103448275862,0.41379310344827586,29,0.11970320857804394,0.06857543416192817,0.811721341363315,0.034482758620689655,0.06896551724137931,0.896551724137931,1,2,26,-0.034482758620689655,330.45001220703125,331.3699951171875
2017-04-11,2017-04-11,0.3181818181818182,0.045454545454545456,0.36363636363636365,22,0.29670762321488425,0.030353892933238587,0.672938484698534,0.3181818181818182,0.0,0.6818181818181818,7,0,15,0.3181818181818182,330.4200134277344,332.29998779296875
2017-04-12,2017-04-12,24.8,1.8,31.6,5,0.23028466403484343,0.04429655820131296,0.7254187881946563,0.2,0.0,0.8,1,0,4,0.2,331.010009765625,334.57000732421875
2017-04-13,2017-04-13,0.0,0.0,0.08333333333333333,12,0.15133295534178612,0.02514776471070938,0.8235192742819587,0.08333333333333333,0.0,0.9166666666666666,1,0,11,0.08333333333333333,335.2799987792969,330.0
2017-04-14,2017-04-14,0.0,0.17647058823529413,0.11764705882352941,17,0.2262404162217589,0.04223953850348202,0.7315200545332011,0.17647058823529413,0.0,0.8235294117647058,3,0,14,0.17647058823529413,335.2799987792969,330.0
2017-04-17,2017-04-17,0.9285714285714286,0.14285714285714285,0.35714285714285715,14,0.3274949697910675,0.3001321347297302,0.372372904792428,0.2857142857142857,0.2857142857142857,0.42857142857142855,4,4,6,0.0,331.7300109863281,330.3599853515625
2017-04-18,2017-04-18,0.4666666666666667,0.13333333333333333,0.2,15,0.1898769255106648,0.2893391064678629,0.5207839727401733,0.2,0.3333333333333333,0.4666666666666667,3,5,7,-0.13333333333333333,329.6199951171875,328.17999267578125
2017-04-19,2017-04-19,1.0714285714285714,0.42857142857142855,1.1428571428571428,14,0.11403146479278803,0.22533260209352843,0.660635936207005,0.07142857142857142,0.2857142857142857,0.6428571428571429,1,4,9,-0.21428571428571427,330.010009765625,333.6099853515625
2017-04-20,2017-04-20,0.0,0.3888888888888889,0.0,18,0.14989931488202676,0.18981606032078466,0.6602846317821078,0.05555555555555555,0.1111111111111111,0.8333333333333334,1,2,15,-0.05555555555555555,335.2799987792969,335.5899963378906
2017-04-21,2017-04-21,0.3684210526315789,0.0,0.3157894736842105,19,0.07899044110978902,0.13840492706941926,0.7826046300561804,0.0,0.15789473684210525,0.8421052631578947,0,3,16,-0.15789473684210525,336.44000244140625,338.4800109863281
2017-04-24,2017-04-24,0.13636363636363635,0.0,0.045454545454545456,44,0.23177918343042786,0.11636822795580054,0.6518525932915509,0.18181818181818182,0.09090909090909091,0.7272727272727273,8,4,32,0.09090909090909091,340.0299987792969,340.3599853515625
2017-04-25,2017-04-25,0.5333333333333333,0.0,0.7333333333333333,15,0.18163186026116213,0.09206020925194024,0.7263079299281041,0.2,0.06666666666666667,0.7333333333333333,3,1,11,0.13333333333333333,341.9800109863281,344.5
2017-04-26,2017-04-26,1.0476190476190477,0.19047619047619047,0.5714285714285714,21,0.19310997453119075,0.1367438101165351,0.6701462071921144,0.14285714285714285,0.09523809523809523,0.7619047619047619,3,2,16,0.047619047619047616,345.510009765625,345.3999938964844
2017-04-27,2017-04-27,0.03225806451612903,0.03225806451612903,0.12903225806451613,31,0.2822977214330627,0.06871188987767503,0.648990401217053,0.2903225806451613,0.06451612903225806,0.6451612903225806,9,2,20,0.22580645161290322,346.1000061035156,348.79998779296875
2017-04-28,2017-04-28,0.043478260869565216,0.0,0.2608695652173913,23,0.24743365144114132,0.11944681895977775,0.6331195382644301,0.2608695652173913,0.08695652173913043,0.6521739130434783,6,2,15,0.17391304347826086,349.8299865722656,345.1600036621094
2017-05-01,2017-05-01,0.35135135135135137,0.16216216216216217,0.5675675675675675,37,0.09913532065882069,0.13039555121213198,0.7704691346231345,0.05405405405405406,0.08108108108108109,0.8648648648648649,2,3,32,-0.02702702702702703,346.2900085449219,344.1400146484375
2017-05-02,2017-05-02,0.0,0.0,0.0,9,0.22283745639854008,0.10862875481446584,0.6685337805085712,0.2222222222222222,0.1111111111111111,0.6666666666666666,2,1,6,0.1111111111111111,338.8900146484375,337.69000244140625
2017-05-03,2017-05-03,0.32608695652173914,0.08695652173913043,0.2608695652173913,46,0.10551781571753645,0.28810852578760165,0.6063736504672662,0.043478260869565216,0.2608695652173913,0.6956521739130435,2,12,32,-0.21739130434782608,335.3999938964844,324.489990234375
2017-05-04,2017-05-04,0.5454545454545454,0.0,0.15151515151515152,33,0.14829542022198436,0.343065036263204,0.5086395502316229,0.12121212121212122,0.42424242424242425,0.45454545454545453,4,14,15,-0.30303030303030304,324.8900146484375,322.6000061035156
2017-05-05,2017-05-05,0.0,0.045454545454545456,0.0,22,0.176161729646,0.1864327660931105,0.6374055116691373,0.13636363636363635,0.22727272727272727,0.6363636363636364,3,5,14,-0.09090909090909091,324.6099853515625,334.7799987792969
2017-05-08,2017-05-08,0.4925373134328358,0.029850746268656716,0.4925373134328358,67,0.211623342040537,0.11848147200253692,0.6698951805705455,0.11940298507462686,0.11940298507462686,0.7611940298507462,8,8,51,0.0,329.5199890136719,323.8099975585937
2017-05-09,2017-05-09,0.43209876543209874,0.04938271604938271,0.48148148148148145,81,0.15704338015689526,0.03723571545524912,0.8057209060147956,0.037037037037037035,0.012345679012345678,0.9506172839506173,3,1,77,0.024691358024691357,323.29998779296875,325.5199890136719
2017-05-10,2017-05-10,0.9642857142857143,0.5,1.0714285714285714,28,0.14203855834369147,0.2088957560315196,0.6490656906472785,0.07142857142857142,0.25,0.6785714285714286,2,7,19,-0.17857142857142858,324.5299987792969,325.5799865722656
2017-05-11,2017-05-11,0.0,0.0,0.0,16,0.15887626679614184,0.07274169160518792,0.7683820480015129,0.125,0.0625,0.8125,2,1,13,0.0625,325.2799987792969,324.6099853515625
2017-05-12,2017-05-12,0.47058823529411764,0.058823529411764705,0.6470588235294118,17,0.0784195497193757,0.06397624784970983,0.8576042021022123,0.0,0.0,1.0,0,0,17,0.0,324.79998779296875,322.0
2017-05-15,2017-05-15,0.0,0.0,0.17391304347826086,23,0.23601001355311144,0.02277735495210985,0.7412126388238824,0.13043478260869565,0.0,0.8695652173913043,3,0,20,0.13043478260869565,322.239990234375,321.07000732421875
2017-05-16,2017-05-16,0.08333333333333333,0.041666666666666664,0.08333333333333333,24,0.1399903936156382,0.09520656982203944,0.7648030364265045,0.08333333333333333,0.041666666666666664,0.875,2,1,21,0.041666666666666664,322.3599853515625,320.010009765625
2017-05-17,2017-05-17,0.0,0.0,0.1,10,0.3827961515635252,0.11897341813892123,0.49823043756186963,0.4,0.2,0.4,4,2,4,0.2,319.1400146484375,313.1099853515625
2017-05-18,2017-05-18,0.1,0.0,0.3,20,0.05154517227783793,0.09627590756863352,0.8521789189428091,0.0,0.1,0.9,0,2,18,-0.1,314.1600036621094,315.8800048828125
2017-05-19,2017-05-19,0.4666666666666667,0.0,0.13333333333333333,15,0.042409865185618324,0.16929978070159754,0.788290370007356,0.0,0.13333333333333333,0.8666666666666667,0,2,13,-0.13333333333333333,315.010009765625,315.7799987792969
2017-05-22,2017-05-22,0.12903225806451613,0.06451612903225806,0.0,31,0.07573749834010676,0.10463393278299797,0.8196285583319203,0.0,0.0967741935483871,0.9032258064516129,0,3,28,-0.0967741935483871,315.7799987792969,316.4200134277344
2017-05-23,2017-05-23,0.0,0.0,0.07142857142857142,14,0.26213921792805195,0.13479443892304385,0.6030663560543742,0.2857142857142857,0.07142857142857142,0.6428571428571429,4,1,9,0.21428571428571427,317.3399963378906,318.7900085449219
2017-05-24,2017-05-24,0.0,0.0,0.16666666666666666,6,0.20835142334302267,0.018212014654030367,0.7734365947544575,0.16666666666666666,0.0,0.8333333333333334,1,0,5,0.16666666666666666,320.20001220703125,329.0400085449219
2017-05-25,2017-05-25,0.0,0.05263157894736842,0.42105263157894735,19,0.09633383659743944,0.23106046780747802,0.6726056858897209,0.05263157894736842,0.3157894736842105,0.631578947368421,1,6,12,-0.2631578947368421,329.5899963378906,333.760009765625
2017-05-26,2017-05-26,0.0196078431372549,0.0196078431372549,0.0,51,0.13581123988271926,0.04692047852657586,0.8172682902100039,0.0196078431372549,0.0392156862745098,0.9411764705882353,1,2,48,-0.0196078431372549,334.3800048828125,337.44000244140625
2017-05-29,2017-05-29,0.0,0.13333333333333333,0.23333333333333334,30,0.09839858493457236,0.06491263781984645,0.8366887877384822,0.06666666666666667,0.03333333333333333,0.9,2,1,27,0.03333333333333333,336.489990234375,338.9200134277344
2017-05-30,2017-05-30,0.058823529411764705,0.0,0.4117647058823529,17,0.18289051555535374,0.1623593784375664,0.6547500964473275,0.17647058823529413,0.17647058823529413,0.6470588235294118,3,3,11,0.0,336.489990234375,338.9200134277344
2017-05-31,2017-05-31,0.47058823529411764,0.058823529411764705,0.23529411764705882,17,0.28977024303201365,0.026351763812058084,0.6838779780356323,0.35294117647058826,0.0,0.6470588235294118,6,0,11,0.35294117647058826,340.0,345.54998779296875
2017-06-01,2017-06-01,0.3888888888888889,0.05555555555555555,0.5555555555555556,18,0.273466560161776,0.2235416310528914,0.502991821616888,0.2222222222222222,0.2222222222222222,0.5555555555555556,4,4,10,0.0,346.5,346.3900146484375
2017-06-02,2017-06-02,0.038461538461538464,0.0,0.11538461538461539,26,0.2613986307898393,0.08847966603934762,0.6501217136302819,0.3076923076923077,0.038461538461538464,0.6538461538461539,8,1,17,0.2692307692307692,348.1099853515625,353.0299987792969
2017-06-05,2017-06-05,0.2571428571428571,0.05714285714285714,0.2,35,0.16473149210214616,0.0761143076898796,0.7591541992766516,0.14285714285714285,0.05714285714285714,0.8,5,2,28,0.08571428571428572,355.0,344.42999267578125
2017-06-06,2017-06-06,1.9411764705882353,0.058823529411764705,1.0,17,0.0955147747607792,0.24860915432081504,0.6558760895448572,0.058823529411764705,0.17647058823529413,0.7647058823529411,1,3,13,-0.11764705882352941,344.4599914550781,342.8299865722656
2017-06-07,2017-06-07,0.05263157894736842,0.05263157894736842,0.10526315789473684,19,0.16039419566330151,0.1982184063741251,0.6413874108540384,0.10526315789473684,0.15789473684210525,0.7368421052631579,2,3,14,-0.05263157894736842,343.6600036621094,345.8800048828125
2017-06-08,2017-06-08,0.06666666666666667,0.0,0.06666666666666667,15,0.1569342076778412,0.026075672234098065,0.8169901102781296,0.06666666666666667,0.0,0.9333333333333333,1,0,14,0.06666666666666667,344.8999938964844,337.45001220703125
2017-06-09,2017-06-09,0.0,0.25,0.125,8,0.10971299209631978,0.13799849944189188,0.7522885091602802,0.125,0.125,0.75,1,1,6,0.0,338.510009765625,332.8399963378906
2017-06-12,2017-06-12,0.07407407407407407,0.07407407407407407,0.037037037037037035,27,0.2190766324875531,0.02854214080919819,0.7523812120435415,0.14814814814814814,0.0,0.8518518518518519,4,0,23,0.14814814814814814,330.8999938964844,338.6499938964844
2017-06-13,2017-06-13,0.0,0.09090909090909091,0.0,11,0.3252544143999165,0.27238087449222803,0.4023647027259523,0.2727272727272727,0.2727272727272727,0.45454545454545453,3,3,5,0.0,335.989990234375,341.8099975585937
2017-06-14,2017-06-14,0.0,0.07692307692307693,0.0,13,0.2553851773532537,0.10612638767522115,0.6384884356879271,0.23076923076923078,0.07692307692307693,0.6923076923076923,3,1,9,0.15384615384615385,342.8299865722656,338.3299865722656
2017-06-15,2017-06-15,0.0,0.1,0.0,10,0.3218332752585411,0.02506980914622542,0.6530968904495239,0.4,0.0,0.6,4,0,6,0.4,336.8099975585937,338.3399963378906
2017-06-16,2017-06-16,0.3333333333333333,0.0,0.8888888888888888,9,0.17069292647971043,0.13467148515499297,0.6946355783277087,0.1111111111111111,0.1111111111111111,0.7777777777777778,1,1,7,0.0,335.94000244140625,340.2200012207031
2017-06-19,2017-06-19,0.16,0.08,0.76,25,0.16777358494699002,0.08356311129406092,0.7486633034050465,0.16,0.08,0.76,4,2,19,0.08,342.0,340.260009765625
2017-06-20,2017-06-20,0.2222222222222222,0.3333333333333333,1.3333333333333333,9,0.16807690324882663,0.13439326215949324,0.6975298225879669,0.1111111111111111,0.1111111111111111,0.7777777777777778,1,1,7,0.0,337.95001220703125,333.6099853515625
2017-06-21,2017-06-21,0.4444444444444444,0.0,0.3333333333333333,9,0.16855411169429615,0.19730326015916136,0.634142618212435,0.1111111111111111,0.2222222222222222,0.6666666666666666,1,2,6,-0.1111111111111111,333.8500061035156,333.8800048828125
2017-06-22,2017-06-22,0.0,0.0,0.0,12,0.15213221412462488,0.15812196248831847,0.689745821369191,0.08333333333333333,0.16666666666666666,0.75,1,2,9,-0.08333333333333333,333.92999267578125,334.1300048828125
2017-06-23,2017-06-23,0.20689655172413793,0.0,0.10344827586206896,29,0.07864323515316535,0.06457057087842756,0.8567862058507985,0.0,0.034482758620689655,0.9655172413793104,0,1,28,-0.034482758620689655,334.7900085449219,330.79998779296875
2017-06-26,2017-06-26,0.13793103448275862,0.0,0.3103448275862069,29,0.15483178898435215,0.1484502715476114,0.696717933205695,0.10344827586206896,0.10344827586206896,0.7931034482758621,3,3,23,0.0,331.67999267578125,332.6499938964844
2017-06-27,2017-06-27,0.05555555555555555,0.05555555555555555,0.16666666666666666,18,0.29007904298810494,0.1804529784971641,0.5294679752033618,0.2777777777777778,0.16666666666666666,0.5555555555555556,5,3,10,0.1111111111111111,330.75,329.8699951171875
2017-06-28,2017-06-28,0.3235294117647059,0.029411764705882353,0.5294117647058824,34,0.11965562156675492,0.11435186361674875,0.7659925120499205,0.08823529411764706,0.11764705882352941,0.7941176470588235,3,4,27,-0.029411764705882353,330.5599975585937,340.29998779296875
2017-06-29,2017-06-29,0.2916666666666667,0.041666666666666664,1.5833333333333333,24,0.17962005532657108,0.048289710209549676,0.7720902253252765,0.125,0.0,0.875,3,0,21,0.125,339.3800048828125,335.739990234375
2017-06-30,2017-06-30,0.05263157894736842,0.05263157894736842,0.05263157894736842,19,0.09617920494393296,0.05743115079148032,0.8463896356130901,0.0,0.0,1.0,0,0,19,0.0,338.2900085449219,336.8500061035156
2017-07-03,2017-07-03,0.2903225806451613,0.03225806451612903,0.2903225806451613,31,0.1463062108884896,0.09041237515667752,0.7632814220363094,0.12903225806451613,0.06451612903225806,0.8064516129032258,4,2,25,0.06451612903225806,338.260009765625,328.6700134277344
2017-07-04,2017-07-04,0.0,0.0,0.0,23,0.32573878696269315,0.3410180273830243,0.3332431846014831,0.391304347826087,0.34782608695652173,0.2608695652173913,9,8,6,0.043478260869565216,329.2300109863281,335.1099853515625
2017-07-05,2017-07-05,1.2857142857142858,0.7142857142857143,0.8571428571428571,7,0.06022836720304824,0.09444972007934534,0.8453219192368644,0.0,0.0,1.0,0,0,7,0.0,329.2300109863281,335.1099853515625
2017-07-06,2017-07-06,0.058823529411764705,0.0,0.11764705882352941,17,0.05242532316376178,0.07537453961284718,0.8722001349224764,0.0,0.058823529411764705,0.9411764705882353,0,1,16,-0.058823529411764705,334.010009765625,332.17999267578125
2017-07-07,2017-07-07,0.2,0.05,0.05,20,0.11716131940484045,0.0958163497969508,0.7870223224163055,0.1,0.1,0.8,2,2,16,0.0,332.0799865722656,332.42999267578125
2017-07-10,2017-07-10,0.0,0.06896551724137931,0.13793103448275862,29,0.15074659081111694,0.09570795321708606,0.7535454584606762,0.0,0.06896551724137931,0.9310344827586207,0,2,27,-0.06896551724137931,333.1300048828125,336.6000061035156
2017-07-11,2017-07-11,0.1,0.1,0.0,10,0.4618058767169714,0.17407685257494449,0.36411726400256156,0.6,0.2,0.2,6,2,2,0.4,337.1199951171875,337.8500061035156
2017-07-12,2017-07-12,1.75,0.25,2.625,8,0.07443077117204663,0.1077212645905092,0.8178479671478271,0.0,0.125,0.875,0,1,7,-0.125,340.7900085449219,342.6499938964844
2017-07-13,2017-07-13,0.0,0.0,0.07142857142857142,14,0.18845560348459653,0.021015206218830136,0.7905291872365134,0.14285714285714285,0.0,0.8571428571428571,2,0,12,0.14285714285714285,343.07000732421875,339.0400085449219
2017-07-14,2017-07-14,0.1111111111111111,0.1111111111111111,0.7777777777777778,9,0.03806189985738855,0.09460105467587708,0.8673370546764798,0.0,0.0,1.0,0,0,9,0.0,340.79998779296875,342.79998779296875
2017-07-17,2017-07-17,0.0,0.08,0.24,25,0.2757293124496937,0.19150835677981376,0.5327623242139816,0.28,0.2,0.52,7,5,13,0.08,342.0899963378906,342.3099975585937
2017-07-18,2017-07-18,0.0,0.13333333333333333,0.0,15,0.06703407888611153,0.07992680650204419,0.8530391196409861,0.0,0.06666666666666667,0.9333333333333333,0,1,14,-0.06666666666666667,340.9800109863281,344.6300048828125
2017-07-19,2017-07-19,0.14285714285714285,0.0,0.8571428571428571,7,0.10784814373723094,0.15986634950552658,0.7322855027658599,0.0,0.14285714285714285,0.8571428571428571,0,1,6,-0.14285714285714285,345.0199890136719,346.6099853515625
2017-07-20,2017-07-20,0.1111111111111111,0.05555555555555555,0.5555555555555556,18,0.2508743112492893,0.022597114814238366,0.7265285874406496,0.2222222222222222,0.0,0.7777777777777778,4,0,14,0.2222222222222222,346.4700012207031,345.29998779296875
2017-07-21,2017-07-21,0.0,0.0,0.2,5,0.3344972886145115,0.06257332619279618,0.6029293715953827,0.4,0.0,0.6,2,0,3,0.4,345.29998779296875,350.07000732421875
2017-07-24,2017-07-24,0.37037037037037035,0.0,0.7037037037037037,27,0.15643658309623046,0.026045285303283563,0.8175181365675397,0.14814814814814814,0.0,0.8518518518518519,4,0,23,0.14814814814814814,349.7900085449219,348.0799865722656
2017-07-25,2017-07-25,1.1666666666666667,0.25,0.6666666666666666,12,0.15005761524662373,0.10784990759566425,0.7420924653609594,0.16666666666666666,0.08333333333333333,0.75,2,1,9,0.08333333333333333,349.4700012207031,348.0
2017-07-26,2017-07-26,0.23809523809523808,0.0,0.19047619047619047,21,0.1229337068895499,0.057320384508264904,0.8197459138575054,0.047619047619047616,0.047619047619047616,0.9047619047619048,1,1,19,0.0,348.79998779296875,348.7699890136719
2017-07-27,2017-07-27,0.0,0.0,0.0,5,0.1890919912606477,0.07303499244153498,0.7378730118274688,0.2,0.0,0.8,1,0,4,0.2,354.0,366.8999938964844
2017-07-28,2017-07-28,0.125,0.0,0.20833333333333334,24,0.2221697783873727,0.1984664875393112,0.5793637343061467,0.25,0.08333333333333333,0.6666666666666666,6,2,16,0.16666666666666666,365.3900146484375,370.260009765625
2017-07-31,2017-07-31,0.2602739726027397,0.0410958904109589,0.4246575342465753,73,0.13721080957465384,0.10353345078199284,0.7592557321162257,0.0684931506849315,0.0821917808219178,0.8493150684931506,5,6,62,-0.0136986301369863,396.5,391.9700012207031
2017-08-01,2017-08-01,0.3563218390804598,0.09195402298850575,0.8275862068965517,87,0.18718571060647568,0.10477923511944968,0.7080350594017012,0.13793103448275862,0.09195402298850575,0.7701149425287356,12,8,67,0.04597701149425287,392.8399963378906,387.4200134277344
2017-08-02,2017-08-02,0.20588235294117646,0.14705882352941177,0.2647058823529412,34,0.15819481220644185,0.13060803568976767,0.7111971530077212,0.14705882352941177,0.11764705882352941,0.7352941176470589,5,4,25,0.029411764705882353,386.3900146484375,385.5400085449219
2017-08-03,2017-08-03,0.045454545454545456,0.0,0.18181818181818182,22,0.2343499566513029,0.10114496298642317,0.6645050976764072,0.3181818181818182,0.09090909090909091,0.5909090909090909,7,2,13,0.22727272727272727,384.5400085449219,384.2999877929688
2017-08-04,2017-08-04,0.14705882352941177,0.0,0.08823529411764706,34,0.08818352874368428,0.1719226988908999,0.7398937640382963,0.029411764705882353,0.11764705882352941,0.8529411764705882,1,4,29,-0.08823529411764706,385.0,384.6300048828125
2017-08-07,2017-08-07,0.3125,0.09375,0.21875,32,0.09185030875960362,0.13304957983200438,0.7751001114957035,0.03125,0.125,0.84375,1,4,27,-0.09375,384.6499938964844,381.0199890136719
2017-08-08,2017-08-08,0.1,0.0,0.2,10,0.5107595330104232,0.10738204466179009,0.3818584304302931,0.5,0.1,0.4,5,1,4,0.4,380.0199890136719,389.75
2017-08-09,2017-08-09,0.2777777777777778,0.05555555555555555,0.3333333333333333,18,0.2179367146972153,0.028347793190429564,0.753715488438805,0.2222222222222222,0.0,0.7777777777777778,4,0,14,0.2222222222222222,387.8900146484375,400.8999938964844
2017-08-10,2017-08-10,0.46511627906976744,0.046511627906976744,0.6976744186046512,43,0.2113069107019624,0.1669514197639601,0.6217416737141997,0.13953488372093023,0.16279069767441862,0.6976744186046512,6,7,30,-0.023255813953488372,398.6900024414063,398.6799926757813
2017-08-11,2017-08-11,0.19230769230769232,0.0,0.2692307692307692,26,0.1962915131678948,0.07728922565897495,0.7264192539912003,0.15384615384615385,0.07692307692307693,0.7692307692307693,4,2,20,0.07692307692307693,400.0799865722656,394.489990234375
2017-08-14,2017-08-14,0.35135135135135137,0.10810810810810811,0.7567567567567568,37,0.20115570054465048,0.03388798259500712,0.7649563172379056,0.16216216216216217,0.0,0.8378378378378378,6,0,31,0.16216216216216217,398.7799987792969,401.0799865722656
2017-08-15,2017-08-15,0.2222222222222222,0.037037037037037035,0.14814814814814814,27,0.1428195364359352,0.09127718510313167,0.7659032805650322,0.07407407407407407,0.07407407407407407,0.8518518518518519,2,2,23,0.0,401.0499877929688,397.7300109863281
2017-08-16,2017-08-16,0.3684210526315789,0.15789473684210525,1.368421052631579,19,0.19465227170210134,0.022892440963340383,0.7824552753253987,0.15789473684210525,0.0,0.8421052631578947,3,0,16,0.15789473684210525,399.3500061035156,400.7799987792969
2017-08-17,2017-08-17,0.09090909090909091,0.0,0.09090909090909091,11,0.25828315503895277,0.06699339757588775,0.6747234677049246,0.18181818181818182,0.0,0.8181818181818182,2,0,9,0.18181818181818182,401.0,393.3599853515625
2017-08-18,2017-08-18,0.0,0.0,0.0,9,0.10058867186307906,0.027697071122626444,0.8717142575316958,0.1111111111111111,0.0,0.8888888888888888,1,0,8,0.1111111111111111,391.5299987792969,392.9700012207031
2017-08-21,2017-08-21,0.0,0.15384615384615385,0.11538461538461539,26,0.25137394623687637,0.08589025636991626,0.6627357999006143,0.23076923076923078,0.07692307692307693,0.6923076923076923,6,2,18,0.15384615384615385,392.75,396.4500122070313
2017-08-22,2017-08-22,0.0,0.0,0.0,11,0.24946781688115813,0.08072152776135634,0.669810639186339,0.36363636363636365,0.09090909090909091,0.5454545454545454,4,1,6,0.2727272727272727,398.1499938964844,397.0499877929688
2017-08-23,2017-08-23,0.18181818181818182,0.0,0.09090909090909091,11,0.4412166156213392,0.07914252867075525,0.4796408441933719,0.45454545454545453,0.09090909090909091,0.45454545454545453,5,1,5,0.36363636363636365,396.2900085449219,390.3299865722656
